time_s,event_type,profile_idx,download_ms,throughput_bps,buffer_s,description
0.000,rebuffer_start,3,0.00,0,0.00,Buffer underrun
2.083,download,3,2083.24,1450221,2.00,Profile 1400 kbps
2.083,profile_change,2,0.00,0,2.00,1400 -> 750 kbps
3.946,download,2,1863.05,812767,2.14,Profile 750 kbps
3.946,profile_change,1,0.00,0,2.14,750 -> 375 kbps
5.940,download,1,1993.56,365742,2.14,Profile 375 kbps
5.940,profile_change,0,0.00,0,2.14,375 -> 235 kbps
7.852,download,0,1912.30,252751,2.23,Profile 235 kbps
9.612,download,0,1760.08,222094,2.47,Profile 235 kbps
11.486,download,0,1874.07,222570,2.60,Profile 235 kbps
13.321,download,0,1835.14,257925,2.76,Profile 235 kbps
15.216,download,0,1894.84,247852,2.87,Profile 235 kbps
17.138,download,0,1922.03,264899,2.94,Profile 235 kbps
18.917,download,0,1778.47,234881,3.17,Profile 235 kbps
20.744,download,0,1827.62,241035,3.34,Profile 235 kbps
22.875,download,0,2130.21,221984,3.21,Profile 235 kbps
24.698,download,0,1823.45,250681,3.39,Profile 235 kbps
26.489,download,0,1790.49,299645,3.59,Profile 235 kbps
28.316,download,0,1827.89,272857,3.77,Profile 235 kbps
30.229,download,0,1912.82,196928,3.85,Profile 235 kbps
32.191,download,0,1962.19,240703,3.89,Profile 235 kbps
33.943,download,0,1751.15,272855,4.14,Profile 235 kbps
35.856,download,0,1913.56,211392,4.23,Profile 235 kbps
37.653,download,0,1797.05,256883,4.43,Profile 235 kbps
39.547,download,0,1893.66,243166,4.54,Profile 235 kbps
41.673,download,0,2125.73,236018,4.41,Profile 235 kbps
43.269,download,0,1596.06,322790,4.81,Profile 235 kbps
45.151,download,0,1882.77,230303,4.93,Profile 235 kbps
47.076,download,0,1925.07,237249,5.01,Profile 235 kbps
48.930,download,0,1853.99,216450,5.15,Profile 235 kbps
50.612,download,0,1681.41,267718,5.47,Profile 235 kbps
52.440,download,0,1828.41,271803,5.64,Profile 235 kbps
54.471,download,0,2030.44,197443,5.61,Profile 235 kbps
56.577,download,0,2106.21,239695,5.51,Profile 235 kbps
58.411,download,0,1834.25,283333,5.67,Profile 235 kbps
60.274,download,0,1863.18,252051,5.81,Profile 235 kbps
62.179,download,0,1904.68,227461,5.90,Profile 235 kbps
63.842,download,0,1662.62,301380,6.24,Profile 235 kbps
65.695,download,0,1853.48,303584,6.39,Profile 235 kbps
67.498,download,0,1802.56,301140,6.59,Profile 235 kbps
69.478,download,0,1980.14,275803,6.61,Profile 235 kbps
71.388,download,0,1910.23,249331,6.70,Profile 235 kbps
73.294,download,0,1906.32,246321,6.79,Profile 235 kbps
75.202,download,0,1908.04,226976,6.88,Profile 235 kbps
77.006,download,0,1803.33,234074,7.08,Profile 235 kbps
78.972,download,0,1966.25,217942,7.11,Profile 235 kbps
80.933,download,0,1961.05,255509,7.15,Profile 235 kbps
82.774,download,0,1841.17,258354,7.31,Profile 235 kbps
84.808,download,0,2033.96,269067,7.28,Profile 235 kbps
86.483,download,0,1674.86,304923,7.60,Profile 235 kbps
88.301,download,0,1817.65,265464,7.78,Profile 235 kbps
90.210,download,0,1909.40,271860,7.87,Profile 235 kbps
92.190,download,0,1980.05,217162,7.89,Profile 235 kbps
93.910,download,0,1720.20,308774,8.17,Profile 235 kbps
95.806,download,0,1895.79,243377,8.28,Profile 235 kbps
97.714,download,0,1908.01,224846,8.37,Profile 235 kbps
99.613,download,0,1899.10,272192,8.47,Profile 235 kbps
101.372,download,0,1759.13,244261,8.71,Profile 235 kbps
103.243,download,0,1870.67,297601,8.84,Profile 235 kbps
105.021,download,0,1778.29,282302,9.06,Profile 235 kbps
106.739,download,0,1717.96,296537,9.34,Profile 235 kbps
108.597,download,0,1858.01,253962,9.49,Profile 235 kbps
110.497,download,0,1899.29,210049,9.59,Profile 235 kbps
112.435,download,0,1938.12,221791,9.65,Profile 235 kbps
114.181,download,0,1746.03,279972,9.90,Profile 235 kbps
116.232,download,0,2051.53,238835,9.85,Profile 235 kbps
117.952,download,0,1719.46,274212,10.13,Profile 235 kbps
119.745,download,0,1793.08,276694,10.34,Profile 235 kbps
121.470,download,0,1725.12,296764,10.61,Profile 235 kbps
123.589,download,0,2118.60,216562,10.49,Profile 235 kbps
125.304,download,0,1715.15,301445,10.78,Profile 235 kbps
127.132,download,0,1828.05,274794,10.95,Profile 235 kbps
129.071,download,0,1939.25,260187,11.01,Profile 235 kbps
130.871,download,0,1800.29,277319,11.21,Profile 235 kbps
132.601,download,0,1729.45,236376,11.48,Profile 235 kbps
134.580,download,0,1979.33,244490,11.50,Profile 235 kbps
136.286,download,0,1705.48,240613,11.80,Profile 235 kbps
138.094,download,0,1808.30,268084,11.99,Profile 235 kbps
139.722,download,0,1628.53,269607,12.36,Profile 235 kbps
141.713,download,0,1990.63,265954,12.37,Profile 235 kbps
143.379,download,0,1665.93,289252,12.70,Profile 235 kbps
145.083,download,0,1704.54,287927,13.00,Profile 235 kbps
146.783,download,0,1699.13,311599,13.30,Profile 235 kbps
148.689,download,0,1906.84,204291,13.39,Profile 235 kbps
150.679,download,0,1989.45,266787,13.40,Profile 235 kbps
152.579,download,0,1899.75,232187,13.50,Profile 235 kbps
154.284,download,0,1705.36,250368,13.80,Profile 235 kbps
156.055,download,0,1771.36,233520,14.03,Profile 235 kbps
157.985,download,0,1929.95,249719,14.10,Profile 235 kbps
159.761,download,0,1776.10,247626,14.32,Profile 235 kbps
161.369,download,0,1608.00,273423,14.71,Profile 235 kbps
163.072,download,0,1702.19,240693,15.01,Profile 235 kbps
165.129,download,0,2057.09,224266,14.95,Profile 235 kbps
166.828,download,0,1699.34,290098,15.26,Profile 235 kbps
168.485,download,0,1657.27,290820,15.60,Profile 235 kbps
170.444,download,0,1958.70,218280,15.64,Profile 235 kbps
172.394,download,0,1950.07,176634,15.69,Profile 235 kbps
174.209,download,0,1814.90,231405,15.87,Profile 235 kbps
176.101,download,0,1891.94,310851,15.98,Profile 235 kbps
178.058,download,0,1956.75,289902,16.03,Profile 235 kbps
179.695,download,0,1637.60,281354,16.39,Profile 235 kbps
181.367,download,0,1672.18,262857,16.72,Profile 235 kbps
183.285,download,0,1917.59,233377,16.80,Profile 235 kbps
185.100,download,0,1815.11,286008,16.98,Profile 235 kbps
186.890,download,0,1789.39,253808,17.19,Profile 235 kbps
188.958,download,0,2068.87,254992,17.12,Profile 235 kbps
190.999,download,0,2040.97,245056,17.08,Profile 235 kbps
192.820,download,0,1820.81,210904,17.26,Profile 235 kbps
194.846,download,0,2025.41,209684,17.24,Profile 235 kbps
196.657,download,0,1811.43,269435,17.43,Profile 235 kbps
198.627,download,0,1969.98,221923,17.46,Profile 235 kbps
200.591,download,0,1963.57,242061,17.49,Profile 235 kbps
202.615,download,0,2024.49,235995,17.47,Profile 235 kbps
204.481,download,0,1865.94,279165,17.60,Profile 235 kbps
206.439,download,0,1957.59,273748,17.64,Profile 235 kbps
208.262,download,0,1823.64,295483,17.82,Profile 235 kbps
210.225,download,0,1963.05,252363,17.86,Profile 235 kbps
211.934,download,0,1708.85,249352,18.15,Profile 235 kbps
213.579,download,0,1645.35,300493,18.50,Profile 235 kbps
215.339,download,0,1759.24,333994,18.74,Profile 235 kbps
217.310,download,0,1971.37,226799,18.77,Profile 235 kbps
219.458,download,0,2147.74,236736,18.63,Profile 235 kbps
221.291,download,0,1833.66,233317,18.79,Profile 235 kbps
223.136,download,0,1844.01,259547,18.95,Profile 235 kbps
225.018,download,0,1882.58,237550,19.07,Profile 235 kbps
227.008,download,0,1989.61,244936,19.08,Profile 235 kbps
228.979,download,0,1971.19,239243,19.10,Profile 235 kbps
230.836,download,0,1857.50,246569,19.25,Profile 235 kbps
232.668,download,0,1831.89,201091,19.41,Profile 235 kbps
234.628,download,0,1959.44,211803,19.46,Profile 235 kbps
236.434,download,0,1806.72,211934,19.65,Profile 235 kbps
238.469,download,0,2034.84,194279,19.61,Profile 235 kbps
240.432,download,0,1962.53,247468,19.65,Profile 235 kbps
242.368,download,0,1936.07,219575,19.72,Profile 235 kbps
244.353,download,0,1984.71,196103,19.73,Profile 235 kbps
246.240,download,0,1887.47,252050,19.84,Profile 235 kbps
247.961,download,0,1720.75,295164,20.12,Profile 235 kbps
249.786,download,0,1825.41,258791,20.30,Profile 235 kbps
251.691,download,0,1905.15,216848,20.39,Profile 235 kbps
253.474,download,0,1782.62,276132,20.61,Profile 235 kbps
255.260,download,0,1785.68,242503,20.82,Profile 235 kbps
256.935,download,0,1675.46,305516,21.15,Profile 235 kbps
258.798,download,0,1863.08,238830,21.29,Profile 235 kbps
260.764,download,0,1965.98,263184,21.32,Profile 235 kbps
262.629,download,0,1864.56,215468,21.45,Profile 235 kbps
264.505,download,0,1876.50,262791,21.58,Profile 235 kbps
266.448,download,0,1942.47,267935,21.64,Profile 235 kbps
268.450,download,0,2002.58,239219,21.63,Profile 235 kbps
270.420,download,0,1969.30,263034,21.66,Profile 235 kbps
272.396,download,0,1976.83,207386,21.69,Profile 235 kbps
274.376,download,0,1979.75,239033,21.71,Profile 235 kbps
276.289,download,0,1913.20,193870,21.79,Profile 235 kbps
278.089,download,0,1799.23,288635,21.99,Profile 235 kbps
279.850,download,0,1761.30,283118,22.23,Profile 235 kbps
281.670,download,0,1820.47,271687,22.41,Profile 235 kbps
283.341,download,0,1670.19,261375,22.74,Profile 235 kbps
284.990,download,0,1649.08,295976,23.09,Profile 235 kbps
286.670,download,0,1680.51,299619,23.41,Profile 235 kbps
288.778,download,0,2107.67,237411,23.31,Profile 235 kbps
290.675,download,0,1897.45,270743,23.41,Profile 235 kbps
292.491,download,0,1815.67,257165,23.59,Profile 235 kbps
294.396,download,0,1904.97,252817,23.69,Profile 235 kbps
296.272,download,0,1875.91,262938,23.81,Profile 235 kbps
297.901,download,0,1629.59,239639,24.18,Profile 235 kbps
299.750,download,0,1848.66,279532,24.33,Profile 235 kbps
301.665,download,0,1914.97,203078,24.42,Profile 235 kbps
303.591,download,0,1925.71,238856,24.49,Profile 235 kbps
305.448,download,0,1857.64,205624,24.63,Profile 235 kbps
307.309,download,0,1860.72,283743,24.77,Profile 235 kbps
308.934,download,0,1625.35,292890,25.15,Profile 235 kbps
310.892,download,0,1957.75,221883,25.19,Profile 235 kbps
312.683,download,0,1790.76,272511,25.40,Profile 235 kbps
314.558,download,0,1874.78,301715,25.53,Profile 235 kbps
316.257,download,0,1698.97,331787,25.83,Profile 235 kbps
318.132,download,0,1875.43,253548,25.95,Profile 235 kbps
320.145,download,0,2012.83,242977,25.94,Profile 235 kbps
321.890,download,0,1744.70,273532,26.19,Profile 235 kbps
323.646,download,0,1756.67,249832,26.44,Profile 235 kbps
325.223,download,0,1576.23,311777,26.86,Profile 235 kbps
327.098,download,0,1875.43,225395,26.99,Profile 235 kbps
328.866,download,0,1767.92,228666,27.22,Profile 235 kbps
330.479,download,0,1613.01,272921,27.60,Profile 235 kbps
332.430,download,0,1951.08,244447,27.65,Profile 235 kbps
334.303,download,0,1873.05,212971,27.78,Profile 235 kbps
336.457,download,0,2153.70,225684,27.63,Profile 235 kbps
338.316,download,0,1859.56,238177,27.77,Profile 235 kbps
340.161,download,0,1844.26,234614,27.92,Profile 235 kbps
342.322,download,0,2161.09,202290,27.76,Profile 235 kbps
344.345,download,0,2023.01,253186,27.74,Profile 235 kbps
346.238,download,0,1893.46,211478,27.85,Profile 235 kbps
348.082,download,0,1843.55,227531,28.00,Profile 235 kbps
349.682,download,0,1600.27,276033,28.40,Profile 235 kbps
351.668,download,0,1985.69,208331,28.42,Profile 235 kbps
353.504,download,0,1836.13,273488,28.58,Profile 235 kbps
355.487,download,0,1983.05,251503,28.60,Profile 235 kbps
357.197,download,0,1709.65,263329,28.89,Profile 235 kbps
359.221,download,0,2024.33,232175,28.86,Profile 235 kbps
361.073,download,0,1852.60,263288,29.01,Profile 235 kbps
362.930,download,0,1856.39,228349,29.15,Profile 235 kbps
364.806,download,0,1876.27,204099,29.28,Profile 235 kbps
366.608,download,0,1801.87,241500,29.48,Profile 235 kbps
368.499,download,0,1891.35,273299,29.58,Profile 235 kbps
370.356,download,0,1856.38,285799,29.73,Profile 235 kbps
372.383,download,0,2026.93,215353,29.70,Profile 235 kbps
374.386,download,0,2003.34,182811,29.70,Profile 235 kbps
376.228,download,0,1842.38,235947,29.85,Profile 235 kbps
378.161,download,0,1932.69,242877,29.92,Profile 235 kbps
379.815,download,0,1653.87,255106,30.27,Profile 235 kbps
381.767,download,0,1951.93,274080,30.32,Profile 235 kbps
383.509,download,0,1742.56,300813,30.57,Profile 235 kbps
385.267,download,0,1757.47,267066,30.82,Profile 235 kbps
386.961,download,0,1693.97,248047,31.12,Profile 235 kbps
388.670,download,0,1708.89,288225,31.41,Profile 235 kbps
390.494,download,0,1824.55,252787,31.59,Profile 235 kbps
392.309,download,0,1814.43,309871,31.77,Profile 235 kbps
394.179,download,0,1870.67,283389,31.90,Profile 235 kbps
396.091,download,0,1911.46,248496,31.99,Profile 235 kbps
398.088,download,0,1997.56,220957,31.99,Profile 235 kbps
400.351,download,0,2262.17,229263,31.73,Profile 235 kbps
402.186,download,0,1835.31,226320,31.90,Profile 235 kbps
404.009,download,0,1822.90,310494,32.07,Profile 235 kbps
405.856,download,0,1846.90,241031,32.23,Profile 235 kbps
407.597,download,0,1741.02,283061,32.49,Profile 235 kbps
409.564,download,0,1967.58,198095,32.52,Profile 235 kbps
411.251,download,0,1687.06,273759,32.83,Profile 235 kbps
413.147,download,0,1895.54,274682,32.94,Profile 235 kbps
415.038,download,0,1890.64,284280,33.05,Profile 235 kbps
416.901,download,0,1863.54,268551,33.18,Profile 235 kbps
418.585,download,0,1683.94,277093,33.50,Profile 235 kbps
420.574,download,0,1988.99,221081,33.51,Profile 235 kbps
422.736,download,0,2161.91,204789,33.35,Profile 235 kbps
424.588,download,0,1852.01,251999,33.50,Profile 235 kbps
426.302,download,0,1714.08,299878,33.78,Profile 235 kbps
428.396,download,0,2093.56,240677,33.69,Profile 235 kbps
430.213,download,0,1817.37,260345,33.87,Profile 235 kbps
431.889,download,0,1676.01,282958,34.19,Profile 235 kbps
433.763,download,0,1873.84,277752,34.32,Profile 235 kbps
435.577,download,0,1814.19,263610,34.51,Profile 235 kbps
437.593,download,0,2015.56,221147,34.49,Profile 235 kbps
439.618,download,0,2025.09,244307,34.47,Profile 235 kbps
441.250,download,0,1632.41,320302,34.83,Profile 235 kbps
443.333,download,0,2082.60,245328,34.75,Profile 235 kbps
445.046,download,0,1713.62,340809,35.04,Profile 235 kbps
446.859,download,0,1812.58,236543,35.22,Profile 235 kbps
448.762,download,0,1902.67,234432,35.32,Profile 235 kbps
450.493,download,0,1731.18,221407,35.59,Profile 235 kbps
452.343,download,0,1850.27,285935,35.74,Profile 235 kbps
454.201,download,0,1858.02,224329,35.88,Profile 235 kbps
456.074,download,0,1873.07,248922,36.01,Profile 235 kbps
457.845,download,0,1771.21,236290,36.24,Profile 235 kbps
459.755,download,0,1910.15,260654,36.33,Profile 235 kbps
461.691,download,0,1935.29,195799,36.39,Profile 235 kbps
463.634,download,0,1943.17,227949,36.45,Profile 235 kbps
465.488,download,0,1853.80,284605,36.60,Profile 235 kbps
467.395,download,0,1907.73,234646,36.69,Profile 235 kbps
469.418,download,0,2022.25,256681,36.67,Profile 235 kbps
471.174,download,0,1756.66,286343,36.91,Profile 235 kbps
473.004,download,0,1829.51,256506,37.08,Profile 235 kbps
475.007,download,0,2002.71,224184,37.08,Profile 235 kbps
476.883,download,0,1876.02,265989,37.20,Profile 235 kbps
478.704,download,0,1821.15,256133,37.38,Profile 235 kbps
480.504,download,0,1800.29,253297,37.58,Profile 235 kbps
482.253,download,0,1749.44,247347,37.83,Profile 235 kbps
483.985,download,0,1731.13,344501,38.10,Profile 235 kbps
485.957,download,0,1972.14,226000,38.13,Profile 235 kbps
487.830,download,0,1873.49,291759,38.25,Profile 235 kbps
489.675,download,0,1844.90,231492,38.41,Profile 235 kbps
491.441,download,0,1765.93,306377,38.64,Profile 235 kbps
493.281,download,0,1839.78,224883,38.80,Profile 235 kbps
495.106,download,0,1825.15,305920,38.98,Profile 235 kbps
496.965,download,0,1859.42,207101,39.12,Profile 235 kbps
498.690,download,0,1724.92,279476,39.39,Profile 235 kbps
500.632,download,0,1941.60,274594,39.45,Profile 235 kbps
502.599,download,0,1967.43,215583,39.48,Profile 235 kbps
504.722,download,0,2122.23,215853,39.36,Profile 235 kbps
506.720,download,0,1998.24,226635,39.36,Profile 235 kbps
508.435,download,0,1715.24,308728,39.65,Profile 235 kbps
510.232,download,0,1797.18,276153,39.85,Profile 235 kbps
512.365,download,0,2132.97,236313,39.72,Profile 235 kbps
514.256,download,0,1890.63,234706,39.83,Profile 235 kbps
516.220,download,0,1963.96,213593,39.86,Profile 235 kbps
517.930,download,0,1709.72,307301,40.15,Profile 235 kbps
519.593,download,0,1663.68,261358,40.49,Profile 235 kbps
521.391,download,0,1798.20,285522,40.69,Profile 235 kbps
523.224,download,0,1832.50,233452,40.86,Profile 235 kbps
525.180,download,0,1956.59,219448,40.90,Profile 235 kbps
527.223,download,0,2042.78,197500,40.86,Profile 235 kbps
529.016,download,0,1792.87,275973,41.07,Profile 235 kbps
530.871,download,0,1855.23,306325,41.21,Profile 235 kbps
532.716,download,0,1844.17,237670,41.37,Profile 235 kbps
534.630,download,0,1914.29,246261,41.45,Profile 235 kbps
536.609,download,0,1979.64,229795,41.47,Profile 235 kbps
538.502,download,0,1892.83,281568,41.58,Profile 235 kbps
540.518,download,0,2015.69,221847,41.57,Profile 235 kbps
542.294,download,0,1776.43,269421,41.79,Profile 235 kbps
544.282,download,0,1987.31,228506,41.80,Profile 235 kbps
546.024,download,0,1742.67,248818,42.06,Profile 235 kbps
547.977,download,0,1952.96,277019,42.11,Profile 235 kbps
550.023,download,0,2046.11,214233,42.06,Profile 235 kbps
551.801,download,0,1777.07,283649,42.28,Profile 235 kbps
553.808,download,0,2007.62,259308,42.28,Profile 235 kbps
555.659,download,0,1851.07,211298,42.42,Profile 235 kbps
557.536,download,0,1876.48,251803,42.55,Profile 235 kbps
559.614,download,0,2077.99,211473,42.47,Profile 235 kbps
561.335,download,0,1720.93,285529,42.75,Profile 235 kbps
563.144,download,0,1809.55,272328,42.94,Profile 235 kbps
564.929,download,0,1785.20,293730,43.15,Profile 235 kbps
566.707,download,0,1777.77,269177,43.38,Profile 235 kbps
568.487,download,0,1779.66,286419,43.60,Profile 235 kbps
570.497,download,0,2010.67,254665,43.59,Profile 235 kbps
572.440,download,0,1942.81,250994,43.64,Profile 235 kbps
574.011,download,0,1570.43,330035,44.07,Profile 235 kbps
575.709,download,0,1698.33,259479,44.37,Profile 235 kbps
577.650,download,0,1941.01,227346,44.43,Profile 235 kbps
579.375,download,0,1724.60,243451,44.71,Profile 235 kbps
581.151,download,0,1776.83,292656,44.93,Profile 235 kbps
583.070,download,0,1918.93,247133,45.01,Profile 235 kbps
585.077,download,0,2006.42,212952,45.01,Profile 235 kbps
586.944,download,0,1867.10,257348,45.14,Profile 235 kbps
589.017,download,0,2072.64,220114,45.07,Profile 235 kbps
590.806,download,0,1789.16,259684,45.28,Profile 235 kbps
592.669,download,0,1863.70,238198,45.41,Profile 235 kbps
594.480,download,0,1810.63,281020,45.60,Profile 235 kbps
596.195,download,0,1714.84,305615,45.89,Profile 235 kbps
598.028,download,0,1833.39,279669,46.05,Profile 235 kbps
600.035,download,0,2006.44,216798,46.05,Profile 235 kbps
601.824,download,0,1788.97,261468,46.26,Profile 235 kbps
603.534,download,0,1710.44,224120,46.55,Profile 235 kbps
605.746,download,0,2212.15,223642,46.34,Profile 235 kbps
607.783,download,0,2036.25,241082,46.30,Profile 235 kbps
609.699,download,0,1916.78,268422,46.38,Profile 235 kbps
611.606,download,0,1906.62,288439,46.48,Profile 235 kbps
613.533,download,0,1927.43,249962,46.55,Profile 235 kbps
615.355,download,0,1821.78,256755,46.73,Profile 235 kbps
617.366,download,0,2011.19,226962,46.72,Profile 235 kbps
619.270,download,0,1903.59,246061,46.81,Profile 235 kbps
621.156,download,0,1886.06,221253,46.93,Profile 235 kbps
622.922,download,0,1766.45,277366,47.16,Profile 235 kbps
624.768,download,0,1845.33,280171,47.32,Profile 235 kbps
626.694,download,0,1926.33,270682,47.39,Profile 235 kbps
628.549,download,0,1854.73,247834,47.53,Profile 235 kbps
630.368,download,0,1819.51,256566,47.71,Profile 235 kbps
632.225,download,0,1856.44,312344,47.86,Profile 235 kbps
634.201,download,0,1976.05,235181,47.88,Profile 235 kbps
636.059,download,0,1858.28,215119,48.02,Profile 235 kbps
637.822,download,0,1763.22,207253,48.26,Profile 235 kbps
639.769,download,0,1946.47,271437,48.31,Profile 235 kbps
641.466,download,0,1696.73,278794,48.62,Profile 235 kbps
643.243,download,0,1777.77,248208,48.84,Profile 235 kbps
645.102,download,0,1858.95,280124,48.98,Profile 235 kbps
646.943,download,0,1840.55,256945,49.14,Profile 235 kbps
648.924,download,0,1980.69,226676,49.16,Profile 235 kbps
650.832,download,0,1908.10,263772,49.25,Profile 235 kbps
652.482,download,0,1650.73,225132,49.60,Profile 235 kbps
654.401,download,0,1918.93,235644,49.68,Profile 235 kbps
656.415,download,0,2013.91,227021,49.67,Profile 235 kbps
658.219,download,0,1804.24,280575,49.86,Profile 235 kbps
660.041,download,0,1821.43,295205,50.04,Profile 235 kbps
661.806,download,0,1765.59,247663,50.28,Profile 235 kbps
663.653,download,0,1846.20,232820,50.43,Profile 235 kbps
665.373,download,0,1720.51,305109,50.71,Profile 235 kbps
667.167,download,0,1793.86,204417,50.92,Profile 235 kbps
669.096,download,0,1928.90,232837,50.99,Profile 235 kbps
670.851,download,0,1755.21,259729,51.23,Profile 235 kbps
672.750,download,0,1898.45,253899,51.33,Profile 235 kbps
674.442,download,0,1692.20,250709,51.64,Profile 235 kbps
676.267,download,0,1825.62,248363,51.82,Profile 235 kbps
678.059,download,0,1791.55,207034,52.02,Profile 235 kbps
679.669,download,0,1610.18,262381,52.41,Profile 235 kbps
681.534,download,0,1864.61,220705,52.55,Profile 235 kbps
683.253,download,0,1719.23,314234,52.83,Profile 235 kbps
685.110,download,0,1856.73,227919,52.97,Profile 235 kbps
686.863,download,0,1753.27,258220,53.22,Profile 235 kbps
688.683,download,0,1820.38,268730,53.40,Profile 235 kbps
690.425,download,0,1741.94,302275,53.66,Profile 235 kbps
692.340,download,0,1914.63,266621,53.74,Profile 235 kbps
694.167,download,0,1827.00,244830,53.92,Profile 235 kbps
696.236,download,0,2069.52,229619,53.85,Profile 235 kbps
698.066,download,0,1829.16,246535,54.02,Profile 235 kbps
699.967,download,0,1901.47,193850,54.12,Profile 235 kbps
701.811,download,0,1843.70,227408,54.27,Profile 235 kbps
703.753,download,0,1942.57,266188,54.33,Profile 235 kbps
705.797,download,0,2043.64,211583,54.29,Profile 235 kbps
707.782,download,0,1984.65,240486,54.30,Profile 235 kbps
709.911,download,0,2129.69,249964,54.17,Profile 235 kbps
711.742,download,0,1830.67,251772,54.34,Profile 235 kbps
713.442,download,0,1700.16,248923,54.64,Profile 235 kbps
715.179,download,0,1737.27,256513,54.90,Profile 235 kbps
716.827,download,0,1647.57,287628,55.26,Profile 235 kbps
718.602,download,0,1775.36,268123,55.48,Profile 235 kbps
720.396,download,0,1793.95,309913,55.69,Profile 235 kbps
722.516,download,0,2119.54,209302,55.57,Profile 235 kbps
724.557,download,0,2040.78,214631,55.53,Profile 235 kbps
726.321,download,0,1764.07,261491,55.76,Profile 235 kbps
728.253,download,0,1931.94,241991,55.83,Profile 235 kbps
729.918,download,0,1665.10,255644,56.17,Profile 235 kbps
731.849,download,0,1931.35,287086,56.23,Profile 235 kbps
733.711,download,0,1862.28,272320,56.37,Profile 235 kbps
735.660,download,0,1948.93,261436,56.42,Profile 235 kbps
737.500,download,0,1840.11,273010,56.58,Profile 235 kbps
739.288,download,0,1787.48,260143,56.80,Profile 235 kbps
741.166,download,0,1878.08,255367,56.92,Profile 235 kbps
743.103,download,0,1937.00,283618,56.98,Profile 235 kbps
744.921,download,0,1817.88,214456,57.16,Profile 235 kbps
746.770,download,0,1849.58,258243,57.31,Profile 235 kbps
748.605,download,0,1834.28,266803,57.48,Profile 235 kbps
750.513,download,0,1907.95,256342,57.57,Profile 235 kbps
752.502,download,0,1989.51,258005,57.58,Profile 235 kbps
754.289,download,0,1787.32,271240,57.79,Profile 235 kbps
756.251,download,0,1962.03,220747,57.83,Profile 235 kbps
758.134,download,0,1882.50,269369,57.95,Profile 235 kbps
759.859,download,0,1724.95,264875,58.22,Profile 235 kbps
761.563,download,0,1703.76,270033,58.52,Profile 235 kbps
763.429,download,0,1866.26,263603,58.65,Profile 235 kbps
765.295,download,0,1866.24,273200,58.79,Profile 235 kbps
767.067,download,0,1771.68,254714,59.02,Profile 235 kbps
768.966,download,0,1898.65,263825,59.12,Profile 235 kbps
770.804,download,0,1838.68,312645,59.28,Profile 235 kbps
772.754,download,0,1950.07,222684,59.33,Profile 235 kbps
774.582,download,0,1827.33,220909,59.50,Profile 235 kbps
776.466,download,0,1884.14,244164,59.62,Profile 235 kbps
778.356,download,0,1890.00,290336,59.73,Profile 235 kbps
780.223,download,0,1867.40,273146,59.86,Profile 235 kbps
782.187,download,0,1963.64,232059,59.90,Profile 235 kbps
784.029,download,0,1842.03,271822,60.05,Profile 235 kbps
785.859,download,0,1830.33,258633,60.22,Profile 235 kbps
787.543,download,0,1683.65,292527,60.54,Profile 235 kbps
789.374,download,0,1831.07,228269,60.71,Profile 235 kbps
791.287,download,0,1912.64,300180,60.80,Profile 235 kbps
793.046,download,0,1759.90,274911,61.04,Profile 235 kbps
795.068,download,0,2021.37,214065,61.02,Profile 235 kbps
796.919,download,0,1850.75,266024,61.16,Profile 235 kbps
798.693,download,0,1774.85,275616,61.39,Profile 235 kbps
800.544,download,0,1850.25,255537,61.54,Profile 235 kbps
802.282,download,0,1738.62,248616,61.80,Profile 235 kbps
804.062,download,0,1780.10,252975,62.02,Profile 235 kbps
806.049,download,0,1986.98,241223,62.03,Profile 235 kbps
807.932,download,0,1882.20,268145,62.15,Profile 235 kbps
809.747,download,0,1815.76,242002,62.34,Profile 235 kbps
811.721,download,0,1974.03,231284,62.36,Profile 235 kbps
813.436,download,0,1714.58,322454,62.65,Profile 235 kbps
815.456,download,0,2019.93,168553,62.63,Profile 235 kbps
817.427,download,0,1970.97,279648,62.66,Profile 235 kbps
819.223,download,0,1796.68,234353,62.86,Profile 235 kbps
820.918,download,0,1694.25,326068,63.17,Profile 235 kbps
822.877,download,0,1959.13,283020,63.21,Profile 235 kbps
824.937,download,0,2060.14,238470,63.15,Profile 235 kbps
826.761,download,0,1823.91,260039,63.32,Profile 235 kbps
828.731,download,0,1969.97,282868,63.35,Profile 235 kbps
830.482,download,0,1751.27,240169,63.60,Profile 235 kbps
832.212,download,0,1729.74,303755,63.87,Profile 235 kbps
834.030,download,0,1818.17,217938,64.05,Profile 235 kbps
835.932,download,0,1901.69,198930,64.15,Profile 235 kbps
837.763,download,0,1831.73,247539,64.32,Profile 235 kbps
839.649,download,0,1885.26,274156,64.43,Profile 235 kbps
841.470,download,0,1821.57,275244,64.61,Profile 235 kbps
843.325,download,0,1854.80,286026,64.76,Profile 235 kbps
845.129,download,0,1803.49,230331,64.95,Profile 235 kbps
847.110,download,0,1981.37,252019,64.97,Profile 235 kbps
849.072,download,0,1962.39,249170,65.01,Profile 235 kbps
851.035,download,0,1962.56,220292,65.05,Profile 235 kbps
852.881,download,0,1846.23,258815,65.20,Profile 235 kbps
854.697,download,0,1815.41,249742,65.39,Profile 235 kbps
856.438,download,0,1741.60,291402,65.65,Profile 235 kbps
858.206,download,0,1767.77,285734,65.88,Profile 235 kbps
